license_id,brand_name,ingredient,drugbank_id,disease_name,disease_id,source,is_new
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,metastasis from malignant tumor of colon,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,actinic keratosis (disease),,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,actinic cheilitis,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,gastric linitis plastica,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,colonic neoplasm,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,superficial multifocal basal cell carcinoma,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,melanoacanthoma,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,gastric neoplasm,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,keratoacanthoma,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,colorectal cancer,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,gastric carcinoma,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,seborrheic keratosis,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,inverted follicular keratosis,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,malignant colon neoplasm,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,squamous cell carcinoma of colon,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,skin disease,,TxGNN Knowledge Graph,
MAL09082788AZ,FLURAC INJECTION B.P. 50MG/ML,FLUOROURACIL,DB00544,pancreatic adenocarcinoma,,TxGNN Knowledge Graph,
MAL19992398AZ,YSP Allopurinol Tablet 300mg,ALLOPURINOL,DB00437,obsolete hyperuricemia (disease),,TxGNN Knowledge Graph,
MAL19992398AZ,YSP Allopurinol Tablet 300mg,ALLOPURINOL,DB00437,acute urate nephropathy,,TxGNN Knowledge Graph,
MAL19992398AZ,YSP Allopurinol Tablet 300mg,ALLOPURINOL,DB00437,gout,,TxGNN Knowledge Graph,
MAL19962488X,REXOM POTASSIUM CITRATE MIXTURE,POTASSIUM CITRATE,DB09125,potassium deficiency disease,,TxGNN Knowledge Graph,
MAL19962488X,REXOM POTASSIUM CITRATE MIXTURE,POTASSIUM CITRATE,DB09125,acute urate nephropathy,,TxGNN Knowledge Graph,
MAL19962488X,REXOM POTASSIUM CITRATE MIXTURE,POTASSIUM CITRATE,DB09125,renal tubular acidosis,,TxGNN Knowledge Graph,
MAL21106005AZ,Calquence Hard Capsules 100mg,ACALABRUTINIB,DB11703,B-cell neoplasm,,TxGNN Knowledge Graph,
MAL21106005AZ,Calquence Hard Capsules 100mg,ACALABRUTINIB,DB11703,mantle cell lymphoma,,TxGNN Knowledge Graph,
MAL21106005AZ,Calquence Hard Capsules 100mg,ACALABRUTINIB,DB11703,lymphosarcoma,,TxGNN Knowledge Graph,
MAL21106018AZ,TELMIDIP 40 mg Tablets,TELMISARTAN,DB00966,hypertensive disorder,,TxGNN Knowledge Graph,
MAL21106018AZ,TELMIDIP 40 mg Tablets,TELMISARTAN,DB00966,hypertension,,TxGNN Knowledge Graph,
MAL21106018AZ,TELMIDIP 40 mg Tablets,TELMISARTAN,DB00966,cerebrovascular disorder,,TxGNN Knowledge Graph,
MAL21106018AZ,TELMIDIP 40 mg Tablets,TELMISARTAN,DB00966,obsolete susceptibility to ischemic stroke,,TxGNN Knowledge Graph,
MAL21106018AZ,TELMIDIP 40 mg Tablets,TELMISARTAN,DB00966,stroke disorder,,TxGNN Knowledge Graph,
MAL21106018AZ,TELMIDIP 40 mg Tablets,TELMISARTAN,DB00966,cerebral infarction,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,hidradenitis,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,juvenile arthritis due to defect in LACC1,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,psoriatic arthritis,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,Crohn's colitis,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,rheumatoid arthritis,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,hidradenitis suppurativa,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,dyshidrosis,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,juvenile idiopathic arthritis,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,inflammatory bowel disease,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,ulcerative colitis (disease),,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,ankylosing spondylitis,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,Crohn disease,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,spondyloarthropathy,,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,"spondyloarthropathy, susceptibility to",,TxGNN Knowledge Graph,
MAL21106016ACRZ,IDACIO solution for Injection for paediatric use 40mg/0.8ml,ADALIMUMAB,DB00051,non-infectious uveitis,,TxGNN Knowledge Graph,
MAL21106023AZ,Pregal 150 mg capsule,PREGABALIN,DB00230,anxiety disorder,,TxGNN Knowledge Graph,
MAL21106023AZ,Pregal 150 mg capsule,PREGABALIN,DB00230,fibromyalgia,,TxGNN Knowledge Graph,
MAL21106023AZ,Pregal 150 mg capsule,PREGABALIN,DB00230,postherpetic neuralgia,,TxGNN Knowledge Graph,
MAL21106023AZ,Pregal 150 mg capsule,PREGABALIN,DB00230,myofascial pain syndrome,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,ciliary body disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,rheumatic heart disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,primary cutaneous T-cell lymphoma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,non-histaminic angioedema,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,classic Hodgkin lymphoma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,heparin-induced thrombocytopenia (disease),,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,vasomotor rhinitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,follicular lymphoma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,cutaneous candidiasis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,tenosynovitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,adrenal insufficiency,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,mantle cell lymphoma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,uveitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,pemphigus,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,Hodgkins lymphoma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,eosinophilic pneumonia,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,acute lymphoblastic leukemia (disease),,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,aspiration pneumonia (disease),,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,contact dermatitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,lymphosarcoma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,neoplasm of mature B-cells,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,Hodgkin's paragranuloma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,alopecia areata,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,folliculotropic mycosis fungoides,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,acquired angioedema,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,periarthritis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,familial nephrotic syndrome,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,allergic asthma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,aphthous stomatitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,acquired thrombocytopenia,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,skin disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,asthma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,"lymphoma, non-Hodgkin, familial",,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,X-linked adrenal hypoplasia congenita,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,"classic Hodgkin lymphoma, lymphocyte-rich type",,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,adrenogenital syndrome,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,necrobiosis lipoidica,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,panuveitis (disease),,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,iris disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,gout,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,bursitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,lipoid nephrosis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,psoriasis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,keloid,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,epicondylitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,multiple sclerosis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,sarcoidosis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,humoral hypercalcemia of malignancy,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,pulmonary eosinophilia,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,atopic eczema,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,inherited aplastic anemia,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,canker sore,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,non-Hodgkin lymphoma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,spondyloarthropathy,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,fetal erythroblastosis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,neurodermatitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,intrinsic asthma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,lupus erythematosus,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,systemic lupus erythematosus (disease),,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,Langerhans cell histiocytosis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,seborrheic dermatitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,actinic keratosis (disease),,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,allergic rhinitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,autoimmune hemolytic anemia,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,parapsoriasis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,mycosis fungoides and variants,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,synovitis (disease),,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,obsolete Hodgkin's granuloma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,sympathetic ophthalmia,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,lymphoma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,juvenile idiopathic arthritis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,nephrotic syndrome,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,tendinitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,erythema multiforme,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,localized pagetoid reticulosis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,exostosis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,chronic cutaneous lupus erythematosus,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,pediatric systemic lupus erythematosus,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,"dermatitis, atopic",,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,ankylosing spondylitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,precursor T-cell acute lymphoblastic leukemia,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,keloid formation,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,exfoliative dermatitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,miliary tuberculosis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,Addison disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,inflammatory bowel disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,renin-angiotensin-aldosterone system-blocker-induced angioedema,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,Diamond-Blackfan anemia,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,discoid lupus erythematosus,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,"spondyloarthropathy, susceptibility to",,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,psoriatic arthritis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,rheumatoid arthritis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,congenital adrenal hyperplasia,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,dermatitis herpetiformis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,autoimmune thrombocytopenic,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,disease of orbital region,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,exanthem (disease),,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,acute lymphoblastic/lymphocytic leukemia,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,lichen planus,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,Crohn disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,eye disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,granulomatous slack skin disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,Crohn's colitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,granuloma annulare,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,juvenile arthritis due to defect in LACC1,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,subacute bursitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,occupational dermatitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,musculoskeletal system disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,B-cell neoplasm,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,seborrheic keratosis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,lichen disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,pneumonitis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,brain edema,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,serum sickness,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,familial glucocorticoid deficiency,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,thyroiditis (disease),,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,Stevens-Johnson syndrome,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,chronic beryllium disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,"leukemia, lymphocytic, susceptibility to",,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,familial adrenal hypoplasia with absent pituitary luteinizing hormone,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,chondrocalcinosis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,temporal arteritis,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,primary cutaneous T-cell non-Hodgkin lymphoma,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,angioedema,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,adrenocortical insufficiency,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,autoimmune disease,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,hereditary angioedema,,TxGNN Knowledge Graph,
MAL19910856AZ,TRINOLONE CREAM 0.1% W/W,TRIAMCINOLONE,DB00620,chronic primary adrenal insufficiency,,TxGNN Knowledge Graph,
MAL06100567AZ,Ketofen Gel  2.5%w/w,KETOPROFEN,DB01009,osteoarthritis susceptibility,,TxGNN Knowledge Graph,
MAL06100567AZ,Ketofen Gel  2.5%w/w,KETOPROFEN,DB01009,osteoarthritis,,TxGNN Knowledge Graph,
MAL06100567AZ,Ketofen Gel  2.5%w/w,KETOPROFEN,DB01009,rheumatoid arthritis,,TxGNN Knowledge Graph,
MAL06100567AZ,Ketofen Gel  2.5%w/w,KETOPROFEN,DB01009,arthropathy,,TxGNN Knowledge Graph,
MAL11100004AZ,MIDAZ Injection 1mg/mL,MIDAZOLAM,DB00683,anxiety,,TxGNN Knowledge Graph,
MAL11100002ARZ,SimvaHEXAL 20mg Film-coated Tablet,SIMVASTATIN,DB00641,hypertriglyceridemia (disease),,TxGNN Knowledge Graph,
MAL11100002ARZ,SimvaHEXAL 20mg Film-coated Tablet,SIMVASTATIN,DB00641,obsolete susceptibility to ischemic stroke,,TxGNN Knowledge Graph,
MAL11100002ARZ,SimvaHEXAL 20mg Film-coated Tablet,SIMVASTATIN,DB00641,cerebrovascular disorder,,TxGNN Knowledge Graph,
